train_class,test_class,train_relative_path,test_relative_path,train_path,test_path,train_hash,test_hash,distance,same_class,nearest_tie_count
Mito,CellWall,Mito/ZONG_S2_5.27--23000X--0014_Mito_1.tif,CellWall/lyn13_001_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Mito/ZONG_S2_5.27--23000X--0014_Mito_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/lyn13_001_Cell_Wall_2.tif,a191f594dd848ed5,a588e6f65d0616d9,18,False,2
CellWall,CellWall,CellWall/shd2_011_Cell_Wall_1.tif,CellWall/lyn15_001_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/shd2_011_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/lyn15_001_Cell_Wall_2.tif,a86dc69ab286fc29,e4e486bb3382de51,18,True,1
Autosome,CellWall,Autosome/ZYZ--49000X--0001_Autosome_1.tif,CellWall/lyn5_001_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Autosome/ZYZ--49000X--0001_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/lyn5_001_Cell_Wall_1.tif,ffd8d0c98dc66604,ce7450db454e6e46,18,False,2
Vesicles,CellWall,Vesicles/1-3-hkf--6800X--0008_Vesicles_1.tif,CellWall/lyn5_001_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/1-3-hkf--6800X--0008_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/lyn5_001_Cell_Wall_1.tif,cb5634db560c6a3c,ce7450db454e6e46,18,False,2
ER,CellWall,ER/2+--30000X--0021_ER_1.tif,CellWall/lyn5_005_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/2+--30000X--0021_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/lyn5_005_Cell_Wall_2.tif,ad359dc726b164c4,95158be2f2b96c86,18,False,2
Golgi,CellWall,Golgi/6W-CD4-Ctrl2--30000X--0147_Golgi_1.tif,CellWall/lyn5_005_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/6W-CD4-Ctrl2--30000X--0147_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/lyn5_005_Cell_Wall_2.tif,a11448ecfaf8ae96,95158be2f2b96c86,18,False,2
CellWall,CellWall,CellWall/qm1_011_Cell_Wall_1.tif,CellWall/lyn5_011_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/qm1_011_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/lyn5_011_Cell_Wall_1.tif,b5cd9db1e708d184,95f49f836a2a91d4,18,True,1
CellWall,CellWall,CellWall/mkb5_005_Cell_Wall_1.tif,CellWall/lyn6_007_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/mkb5_005_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/lyn6_007_Cell_Wall_1.tif,a0dba64934a5adb3,b118864558b6adfb,18,True,2
ER,CellWall,ER/PG3--9300X--0008_ER_1.tif,CellWall/lyn6_007_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/PG3--9300X--0008_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/lyn6_007_Cell_Wall_1.tif,b52ad3c348b2a679,b118864558b6adfb,18,False,2
CellWall,CellWall,CellWall/HST-TREAT_006_Cell_Wall_2.tif,CellWall/mkb4_001_Cell_Wall_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-TREAT_006_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/mkb4_001_Cell_Wall_4.tif,99f6b82d8f81c474,8d7278308fc7ce4c,18,True,7
Chloroplast,CellWall,Chloroplast/309c_002_Chloroplast_2.tif,CellWall/mkb4_001_Cell_Wall_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/309c_002_Chloroplast_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/mkb4_001_Cell_Wall_4.tif,8f0cf63283cf8e4a,8d7278308fc7ce4c,18,False,7
Nucleus,CellWall,Nucleus/kw10-3--6800X--0062_Nucleus_1.tif,CellWall/mkb4_001_Cell_Wall_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Nucleus/kw10-3--6800X--0062_Nucleus_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/mkb4_001_Cell_Wall_4.tif,af6ae8618fc18d98,8d7278308fc7ce4c,18,False,7
Vesicles,CellWall,Vesicles/1--18500X--0029_Vesicles_1.tif,CellWall/mkb4_001_Cell_Wall_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/1--18500X--0029_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/mkb4_001_Cell_Wall_4.tif,cd363234cfeb340c,8d7278308fc7ce4c,18,False,7
Vesicles,CellWall,Vesicles/2+--30000X--0013_Vesicles_1.tif,CellWall/mkb4_001_Cell_Wall_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/2+--30000X--0013_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/mkb4_001_Cell_Wall_4.tif,8d6870748b8d3e3d,8d7278308fc7ce4c,18,False,7
Vesicles,CellWall,Vesicles/WT+LA--6800X--0009_Vesicles_2.tif,CellWall/mkb4_001_Cell_Wall_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/WT+LA--6800X--0009_Vesicles_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/mkb4_001_Cell_Wall_4.tif,8f722472c723dc2d,8d7278308fc7ce4c,18,False,7
Vesicles,CellWall,Vesicles/wt--30000X--0039_Vesicles_1.tif,CellWall/mkb4_001_Cell_Wall_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/wt--30000X--0039_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/mkb4_001_Cell_Wall_4.tif,dc5b7260cbcb4cc4,8d7278308fc7ce4c,18,False,7
Nucleus,CellWall,Nucleus/kw10-3--6800X--0018_Nucleus_1.tif,CellWall/mkb4_011_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Nucleus/kw10-3--6800X--0018_Nucleus_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/mkb4_011_Cell_Wall_1.tif,fc15e037c1328fe2,841760e7c7e08fec,18,False,2
Nucleus,CellWall,Nucleus/kw10-7--6800X--0016_Nucleus_1.tif,CellWall/mkb4_011_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Nucleus/kw10-7--6800X--0016_Nucleus_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/mkb4_011_Cell_Wall_1.tif,ec00e0bf83f08fe3,841760e7c7e08fec,18,False,2
Mito,CellWall,Mito/M_J81--11000X--0015_Mito_1.tif,CellWall/mkb5_001_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Mito/M_J81--11000X--0015_Mito_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/mkb5_001_Cell_Wall_2.tif,ee0b9435aaf065c5,cc31949da9e8664f,18,False,1
CellWall,CellWall,CellWall/lyn7_003_Cell_Wall_1.tif,CellWall/mkb8_010_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/lyn7_003_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/mkb8_010_Cell_Wall_1.tif,d4b96230c3c719cf,d0c86cb4cae7b90d,18,True,2
Mito,CellWall,Mito/wt-7--13000X--0135_Mito_3.tif,CellWall/mkb8_010_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Mito/wt-7--13000X--0135_Mito_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/mkb8_010_Cell_Wall_1.tif,d3e86de0e08339e5,d0c86cb4cae7b90d,18,False,2
CellWall,CellWall,CellWall/mkb7_005_Cell_Wall_2.tif,CellWall/mkb8_016_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/mkb7_005_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/mkb8_016_Cell_Wall_1.tif,9966793bbe8e02c2,89a2399a9a8f5b5a,18,True,1
ER,CellWall,ER/kw10-1--13000X--0084_ER_2.tif,CellWall/mkb9_005_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/kw10-1--13000X--0084_ER_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/mkb9_005_Cell_Wall_1.tif,b21c228ade2b66be,aa1a2fca1ab147ae,18,False,1
Autosome,CellWall,Autosome/1-3-hkf--23000X--0015_Autosome_1.tif,CellWall/qm-2_007_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Autosome/1-3-hkf--23000X--0015_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/qm-2_007_Cell_Wall_1.tif,ad7cd2638bcd9c02,a4e4927be99cf40a,18,False,3
Golgi,CellWall,Golgi/70-WT--18500X--0037_Golgi_1.tif,CellWall/qm-2_007_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/70-WT--18500X--0037_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/qm-2_007_Cell_Wall_1.tif,a5e4872fd939140f,a4e4927be99cf40a,18,False,3
Nucleus,CellWall,Nucleus/wt-6--6800X--0039_Nucleus_1.tif,CellWall/qm-2_007_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Nucleus/wt-6--6800X--0039_Nucleus_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/qm-2_007_Cell_Wall_1.tif,bd64e612e8cc748b,a4e4927be99cf40a,18,False,3
Autosome,CellWall,Autosome/1-3-hkf--6800X--0007_Autosome_1.tif,CellWall/qm-2_007_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Autosome/1-3-hkf--6800X--0007_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/qm-2_007_Cell_Wall_2.tif,a9c49674d81965eb,9144dcfdf90127a3,18,False,1
ER,CellWall,ER/2+--6800X--0011_ER_1.tif,CellWall/qm1_007_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/2+--6800X--0011_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/qm1_007_Cell_Wall_1.tif,ba3494cb49148efb,b89e1c430c32de7b,18,False,1
Mito,CellWall,Mito/M_J81--11000X--0026_Mito_2.tif,CellWall/shd2_016_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Mito/M_J81--11000X--0026_Mito_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/shd2_016_Cell_Wall_1.tif,b0bea12e21d60dee,a9bec26f35d0093c,18,False,1
ER,CellWall,ER/LA+1170--30000X--0019_ER_1.tif,CellWall/shd3_004_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/LA+1170--30000X--0019_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/shd3_004_Cell_Wall_2.tif,de45f09dcca4e688,9ac3e2b68ca4d2ab,18,False,1
ER,CellWall,ER/2+--6800X--0002_ER_2.tif,CellWall/shd3_011_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/2+--6800X--0002_ER_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/shd3_011_Cell_Wall_2.tif,eda50a61b18c5d3e,c9a4cf60328f957a,18,False,1
Chloroplast,CellWall,Chloroplast/zb2_023_Chloroplast_1.tif,CellWall/wht1_009_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/zb2_023_Chloroplast_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/wht1_009_Cell_Wall_1.tif,afa4b0d2d0c0cfcd,ae20b14b7cd2cb2d,18,False,1
Autosome,CellWall,Autosome/5-3-2--30000X--0009_Autosome_1.tif,CellWall/wht2_002_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Autosome/5-3-2--30000X--0009_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/wht2_002_Cell_Wall_1.tif,ee39f0e2cf355024,8f11f0672f24d86d,18,False,5
Chloroplast,CellWall,Chloroplast/379c_012_Chloroplast_2.tif,CellWall/wht2_002_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/379c_012_Chloroplast_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/wht2_002_Cell_Wall_1.tif,bb21f07a876438cd,8f11f0672f24d86d,18,False,5
ER,CellWall,ER/2+--30000X--0013_ER_1.tif,CellWall/wht2_002_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/2+--30000X--0013_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/wht2_002_Cell_Wall_1.tif,8ef1945eaf225265,8f11f0672f24d86d,18,False,5
Mito,CellWall,Mito/10-N--23000X--0025_Mito_1.tif,CellWall/wht2_002_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Mito/10-N--23000X--0025_Mito_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/wht2_002_Cell_Wall_1.tif,ef40d04d87a4db3c,8f11f0672f24d86d,18,False,5
Nucleus,CellWall,Nucleus/wt-7--6800X--0037_Nucleus_1.tif,CellWall/wht2_002_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Nucleus/wt-7--6800X--0037_Nucleus_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/wht2_002_Cell_Wall_1.tif,9f54703e0ff04a65,8f11f0672f24d86d,18,False,5
CellWall,CellWall,CellWall/wht2_006_Cell_Wall_1.tif,CellWall/wht2_024_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/wht2_006_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/wht2_024_Cell_Wall_1.tif,e6599396b42d694a,a66ddbd224a5c929,18,True,2
Chloroplast,CellWall,Chloroplast/M9-1_002_Chloroplast_4.tif,CellWall/wht2_024_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/M9-1_002_Chloroplast_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/wht2_024_Cell_Wall_1.tif,f565caca25954a6a,a66ddbd224a5c929,18,False,2
Vesicles,CellWall,Vesicles/1--30000X--0009_Vesicles_1.tif,CellWall/zzc3_002_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/1--30000X--0009_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/zzc3_002_Cell_Wall_1.tif,8fe9601b83fd8d30,c9cd7a1be2b98612,18,False,1
CellWall,CellWall,CellWall/mkb7_005_Cell_Wall_2.tif,CellWall/zzc6_006_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/mkb7_005_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/zzc6_006_Cell_Wall_2.tif,9966793bbe8e02c2,bb6e699b8c274350,18,True,1
Autosome,Chloroplast,Autosome/PV--30000X--0094_Autosome_1.tif,Chloroplast/2gill_009_Chloroplast_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Autosome/PV--30000X--0094_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/2gill_009_Chloroplast_3.tif,ae54b1b2c6cd1b31,a290f96fc6949b31,18,False,4
Chloroplast,Chloroplast,Chloroplast/zb2_022_Chloroplast_3.tif,Chloroplast/2gill_009_Chloroplast_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/zb2_022_Chloroplast_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/2gill_009_Chloroplast_3.tif,ecd0818fde9498b3,a290f96fc6949b31,18,True,4
Mito,Chloroplast,Mito/42--30000X--0019_Mito_1.tif,Chloroplast/2gill_009_Chloroplast_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Mito/42--30000X--0019_Mito_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/2gill_009_Chloroplast_3.tif,fe85d5aecc148b21,a290f96fc6949b31,18,False,4
Nucleus,Chloroplast,Nucleus/kw10-1--6800X--0044_Nucleus_1.tif,Chloroplast/2gill_009_Chloroplast_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Nucleus/kw10-1--6800X--0044_Nucleus_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/2gill_009_Chloroplast_3.tif,be88716dc49c8aec,a290f96fc6949b31,18,False,4
Chloroplast,Chloroplast,Chloroplast/M8_014_Chloroplast_7.tif,Chloroplast/2gill_012_Chloroplast_5.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/M8_014_Chloroplast_7.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/2gill_012_Chloroplast_5.tif,aa95d2c9cb0f6c92,bbd1974b0a8d4d94,18,True,1
CellWall,Chloroplast,CellWall/HST-TREAT_007_Cell_Wall_4.tif,Chloroplast/2gill_012_Chloroplast_7.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-TREAT_007_Cell_Wall_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/2gill_012_Chloroplast_7.tif,e38fb267604983e6,eacdb8614c584bd6,18,False,1
Chloroplast,Chloroplast,Chloroplast/wbb-3_001_Chloroplast_1.tif,Chloroplast/3gill_002_Chloroplast_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/wbb-3_001_Chloroplast_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/3gill_002_Chloroplast_2.tif,eaeac0bda949a385,af60c23db990f386,18,True,4
ER,Chloroplast,ER/2+--6800X--0003_ER_4.tif,Chloroplast/3gill_002_Chloroplast_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/2+--6800X--0003_ER_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/3gill_002_Chloroplast_2.tif,a670c31ea9e233ba,af60c23db990f386,18,False,4
Golgi,Chloroplast,Golgi/43--30000X--0006_Golgi_1.tif,Chloroplast/3gill_002_Chloroplast_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/43--30000X--0006_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/3gill_002_Chloroplast_2.tif,bb608f1d9813ba47,af60c23db990f386,18,False,4
Golgi,Chloroplast,Golgi/43--6800X--0003_Golgi_1.tif,Chloroplast/3gill_002_Chloroplast_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/43--6800X--0003_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/3gill_002_Chloroplast_2.tif,9a70da1db0a1a3e7,af60c23db990f386,18,False,4
Autosome,Chloroplast,Autosome/PW10--30000X--0075_Autosome_1.tif,Chloroplast/3gill_010_Chloroplast_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Autosome/PW10--30000X--0075_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/3gill_010_Chloroplast_4.tif,af92902b8d345ef2,ab9694a9ec65f230,18,False,6
Chloroplast,Chloroplast,Chloroplast/379n_004_Chloroplast_1.tif,Chloroplast/3gill_010_Chloroplast_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/379n_004_Chloroplast_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/3gill_010_Chloroplast_4.tif,aa9591cacd65d0e6,ab9694a9ec65f230,18,True,6
Chloroplast,Chloroplast,Chloroplast/m-2_004_Chloroplast_2.tif,Chloroplast/3gill_010_Chloroplast_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/m-2_004_Chloroplast_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/3gill_010_Chloroplast_4.tif,a5928ac8cee7f170,ab9694a9ec65f230,18,True,6
ER,Chloroplast,ER/52-WT--18500X--0122_ER_1.tif,Chloroplast/3gill_010_Chloroplast_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/52-WT--18500X--0122_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/3gill_010_Chloroplast_4.tif,f98d1ce94c63e134,ab9694a9ec65f230,18,False,6
Golgi,Chloroplast,Golgi/52-WT--18500X--0134_Golgi_1.tif,Chloroplast/3gill_010_Chloroplast_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/52-WT--18500X--0134_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/3gill_010_Chloroplast_4.tif,ad0296e9cce0a7f1,ab9694a9ec65f230,18,False,6
Golgi,Chloroplast,Golgi/64--23000X--0009_Golgi_1.tif,Chloroplast/3gill_010_Chloroplast_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/64--23000X--0009_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/3gill_010_Chloroplast_4.tif,ab26b49bcd4d6416,ab9694a9ec65f230,18,False,6
Chloroplast,Chloroplast,Chloroplast/3gill_014_Chloroplast_1.tif,Chloroplast/3gill_014_Chloroplast_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/3gill_014_Chloroplast_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/3gill_014_Chloroplast_3.tif,bdbd9ac0e14ce642,aeb7984aa1e4f249,18,True,3
Chloroplast,Chloroplast,Chloroplast/6gill_002_Chloroplast_3.tif,Chloroplast/3gill_014_Chloroplast_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/6gill_002_Chloroplast_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/3gill_014_Chloroplast_3.tif,bf9f814ac431d2c9,aeb7984aa1e4f249,18,True,3
Chloroplast,Chloroplast,Chloroplast/M8-1_003_Chloroplast_2.tif,Chloroplast/3gill_014_Chloroplast_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/M8-1_003_Chloroplast_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/3gill_014_Chloroplast_3.tif,aab594c28b68db8b,aeb7984aa1e4f249,18,True,3
Chloroplast,Chloroplast,Chloroplast/309c_007_Chloroplast_2.tif,Chloroplast/4.1_006_Chloroplast_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/309c_007_Chloroplast_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/4.1_006_Chloroplast_1.tif,f2bdc9609ccc9263,ee35d3e29c4c8689,18,True,4
Chloroplast,Chloroplast,Chloroplast/379n_009_Chloroplast_3.tif,Chloroplast/4.1_006_Chloroplast_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/379n_009_Chloroplast_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/4.1_006_Chloroplast_1.tif,ea3e8f67914c9249,ee35d3e29c4c8689,18,True,4
Chloroplast,Chloroplast,Chloroplast/swccday neutral_002_Chloroplast_1.tif,Chloroplast/4.1_006_Chloroplast_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/swccday neutral_002_Chloroplast_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/4.1_006_Chloroplast_1.tif,eb379269bcd88c03,ee35d3e29c4c8689,18,True,4
ER,Chloroplast,ER/k+1--6800X--0011_ER_3.tif,Chloroplast/4.1_006_Chloroplast_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/k+1--6800X--0011_ER_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/4.1_006_Chloroplast_1.tif,b6361bf98ccc83a8,ee35d3e29c4c8689,18,False,4
CellWall,Chloroplast,CellWall/mkb6_005_Cell_Wall_1.tif,Chloroplast/4.1_013_Chloroplast_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/mkb6_005_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/4.1_013_Chloroplast_1.tif,de69652d35d3081e,ffe0c9a46dd0281e,18,False,3
ER,Chloroplast,ER/2--30000X--0015_ER_2.tif,Chloroplast/4.1_013_Chloroplast_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/2--30000X--0015_ER_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/4.1_013_Chloroplast_1.tif,8e8cdba46794a956,ffe0c9a46dd0281e,18,False,3
Mito,Chloroplast,Mito/47--30000X--0017_Mito_1.tif,Chloroplast/4.1_013_Chloroplast_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Mito/47--30000X--0017_Mito_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/4.1_013_Chloroplast_1.tif,ff9481e643907a96,ffe0c9a46dd0281e,18,False,3
CellWall,Chloroplast,CellWall/19-1_004_Cell_Wall_1.tif,Chloroplast/5gill_011_Chloroplast_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/19-1_004_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/5gill_011_Chloroplast_1.tif,8e41737c3b9786c1,ee48d11639b7e621,18,False,3
ER,Chloroplast,ER/3--6800X--0004_ER_3.tif,Chloroplast/5gill_011_Chloroplast_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/3--6800X--0004_ER_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/5gill_011_Chloroplast_1.tif,ee4f405a1ca776b0,ee48d11639b7e621,18,False,3
Nucleus,Chloroplast,Nucleus/kw10-6--6800X--0034_Nucleus_1.tif,Chloroplast/5gill_011_Chloroplast_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Nucleus/kw10-6--6800X--0034_Nucleus_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/5gill_011_Chloroplast_1.tif,eec0a14f98bed609,ee48d11639b7e621,18,False,3
Autosome,Chloroplast,Autosome/PW10--30000X--0075_Autosome_1.tif,Chloroplast/6gill_008_Chloroplast_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Autosome/PW10--30000X--0075_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Chloroplast/6gill_008_Chloroplast_1.tif,af92902b8d345ef2,af0eb4bd81b0dae0,18,False,3
